2019-03-21-11:12:50,40.45176903720987,-79.95191940113898
2019-03-21-11:13:00,40.45192971829367,-79.95179375641044
2019-03-21-11:13:10,40.45194124341053,-79.95147842921311
2019-03-21-11:13:20,40.45205029197079,-79.95130366653198
2019-03-21-11:13:30,40.45210062529934,-79.95112722747022
2019-03-21-11:13:40,40.45215217400384,-79.95094785474235
2019-03-21-11:13:50,40.4521956760813,-79.9508330226689
2019-03-21-11:14:00,40.45228946957779,-79.95066924028093
2019-03-21-11:14:10,40.4523547646035,-79.95048869408662
2019-03-21-11:14:20,40.452373707704666,-79.95024335578078
2019-03-21-11:14:30,40.45245907738847,-79.95023841045791
2019-03-21-11:14:40,40.45252546206159,-79.95006783872837
2019-03-21-11:14:50,40.45250165745658,-79.94982191368932
2019-03-21-11:15:00,40.45255282897544,-79.9496104382723
2019-03-21-11:15:10,40.45261326249731,-79.94945495396847
2019-03-21-11:15:20,40.45268136546058,-79.94927977219218
2019-03-21-11:15:30,40.45273019004655,-79.94911900728935
2019-03-21-11:15:40,40.45277641624254,-79.94896100841457
2019-03-21-11:15:50,40.45283307790798,-79.94882899343962
2019-03-21-11:16:00,40.45289103876841,-79.948660852462
2019-03-21-11:16:10,40.45291903432501,-79.94847971953446
2019-03-21-11:16:20,40.45301693495405,-79.94831090800459
2019-03-21-11:16:30,40.45307694938076,-79.94810370735819
2019-03-21-11:16:40,40.453089312687936,-79.94792634628708
2019-03-21-11:16:50,40.45313499406022,-79.94772937156254
2019-03-21-11:17:00,40.453175520562056,-79.9475714565068
2019-03-21-11:17:10,40.45321147892666,-79.94740147151047
2019-03-21-11:17:20,40.453257369846526,-79.94720877155656
2019-03-21-11:17:30,40.453314450607124,-79.94708153426642
2019-03-21-11:17:40,40.453385068141344,-79.94689956314856
2019-03-21-11:17:50,40.453432006799105,-79.94672320790583
2019-03-21-11:18:00,40.45349445197773,-79.94652380242938
2019-03-21-11:18:10,40.45352190271062,-79.94630285546178
2019-03-21-11:18:20,40.453591346778396,-79.9462085590511
2019-03-21-11:18:30,40.4536489723627,-79.94605919353658
2019-03-21-11:18:40,40.45368627183181,-79.94587839588517
2019-03-21-11:18:50,40.45375823047054,-79.9456855282932
2019-03-21-11:19:00,40.45380328320009,-79.94548788301641
2019-03-21-11:19:10,40.45372755270493,-79.94549450471992
2019-03-21-11:19:20,40.45373773671729,-79.94549978531892
